genre, title1, title2, votes, rating
Action,Adventure,Sci-Fi	Edge of Tomorrow	Edge of Tomorrow	702595	7.9
Comedy,Drama,Romance	The Artist	The Artist	245222	7.9
Drama	The Perks of Being a Wallflower	The Perks of Being a Wallflower	528736	7.9
Biography,Drama,Music	Bohemian Rhapsody	Bohemian Rhapsody	558887	7.9
Action,Adventure,Sci-Fi	X-Men: Days of Future Past	X-Men: Days of Future Past	727285	7.9
Drama,Romance	Before Midnight	Before Midnight	165341	7.9
Drama	Short Term 12	Short Term 12	89766	7.9
Drama,Mystery,Sci-Fi	Arrival	Arrival	723719	7.9
Drama,Family	Wonder	Wonder	171256	7.9
Comedy,Drama,War	Jojo Rabbit	Jojo Rabbit	413240	7.9
Action,Adventure,Comedy	Thor: Ragnarok	Thor: Ragnarok	780943	7.9
Comedy,Drama,Music	Sing Street	Sing Street	97622	7.9
Action,Crime,Thriller	Baby	Baby	58934	7.9
Adventure,Animation,Comedy	Puss in Boots: The Last Wish	Puss in Boots: The Last Wish	138089	7.9
Action,Drama,History	Airlift	Airlift	57934	7.9
Adventure,Biography,Drama	Togo	Togo	52273	7.9
Documentary,Sport	Icarus	Icarus	52318	7.9
Drama,Romance	Marriage Story	Marriage Story	326599	7.9
Comedy,Crime,Drama	Knives Out	Knives Out	731252	7.9
Drama,Horror,Sci-Fi	Frankenstein	Frankenstein	75919	7.8
Comedy,Musical	Duck Soup	Duck Soup	61554	7.8
Comedy	Bringing Up Baby	Bringing Up Baby	64042	7.8
Adventure,Drama,Western	Stagecoach	Stagecoach	51483	7.8
Comedy,Drama,Romance	His Girl Friday	His Girl Friday	61044	7.8
Film-Noir,Thriller	Shadow of a Doubt	Shadow of a Doubt	67990	7.8
Drama,Sci-Fi	The Day the Earth Stood Still	The Day the Earth Stood Still	83877	7.8
Comedy,Family,Fantasy	Mary Poppins	Mary Poppins	179102	7.8
Drama,Family,Musical	My Fair Lady	My Fair Lady	98699	7.8
Horror,Thriller	Night of the Living Dead	Night of the Living Dead	133701	7.8
Drama	Midnight Cowboy	Midnight Cowboy	115485	7.8
Family,Fantasy,Musical	Willy Wonka & the Chocolate Factory	Willy Wonka & the Chocolate Factory	210327	7.8
Drama,Music,Musical	Cabaret	Cabaret	57337	7.8
Drama,Mystery,Thriller	The Conversation	The Conversation	116354	7.8
Adventure,War	The Man Who Would Be King	The Man Who Would Be King	50622	7.8
Western	The Outlaw Josey Wales	The Outlaw Josey Wales	76977	7.8
Horror,Thriller	Dawn of the Dead	Dawn of the Dead	124578	7.8
Drama,Romance	Days of Heaven	Days of Heaven	60428	7.8
Drama	Kramer vs. Kramer	Kramer vs. Kramer	149980	7.8
Comedy,Drama,Romance	Manhattan	Manhattan	143376	7.8
Comedy,Crime,Drama	The King of Comedy	The King of Comedy	110292	7.8
Adventure,Biography,Drama	The Right Stuff	The Right Stuff	63574	7.8
Action,Comedy,Fantasy	Ghostbusters	Ghostbusters	427505	7.8
Biography,Drama,History	The Killing Fields	The Killing Fields	57430	7.8
Comedy,Drama	The Breakfast Club	The Breakfast Club	417274	7.8
Comedy	Ferris Bueller's Day Off	Ferris Bueller's Day Off	371399	7.8
Comedy,Drama	Hannah and Her Sisters	Hannah and Her Sisters	73627	7.8
Action,Adventure,Horror	Predator	Predator	436620	7.8
Crime,Drama,Thriller	The Untouchables	The Untouchables	319937	7.8
Crime,Drama,Mystery	Mississippi Burning	Mississippi Burning	104824	7.8
Adventure,Comedy,Sci-Fi	Back to the Future Part II	Back to the Future Part II	551058	7.8
Comedy,Drama	Crimes and Misdemeanors	Crimes and Misdemeanors	59491	7.8
Biography,Drama,History	Glory	Glory	139531	7.8
Biography,Drama	My Left Foot	My Left Foot: The Story of Christy Brown	77162	7.8
Biography,Drama	Awakenings	Awakenings	150018	7.8
Drama,Thriller	Misery	Misery	222190	7.8
Crime,Drama	Boyz n the Hood	Boyz n the Hood	147236	7.8
Action,Adventure,Animation	Batman: Mask of the Phantasm	Batman: Mask of the Phantasm	53846	7.8
Crime,Drama	A Bronx Tale	A Bronx Tale	150520	7.8
Action,Crime,Drama	The Fugitive	The Fugitive	305867	7.8
Drama,Romance	The Remains of the Day	The Remains of the Day	79017	7.8
Comedy,Drama,Family	The Sandlot	The Sandlot	97332	7.8
Biography,Drama,History	Tombstone	Tombstone	157071	7.8
Biography,Comedy,Drama	Ed Wood	Ed Wood	180161	7.8
Drama	Breaking the Waves	Breaking the Waves	69409	7.8
Biography,Drama,Family	October Sky	October Sky	94866	7.8
Biography,Drama,Thriller	The Insider	The Insider	175415	7.8
Adventure,Drama,Romance	Cast Away	Cast Away	612016	7.8
Biography,Drama,Sport	Remember the Titans	Remember the Titans	223317	7.8
Action,Drama	The Last Samurai	The Last Samurai	453839	7.8
Drama,Romance	The Notebook	The Notebook	590533	7.8
Biography,Drama,Music	Walk the Line	Walk the Line	258186	7.8
Action,Adventure,Sci-Fi	Serenity	Serenity	300880	7.8
Biography,Drama,Sport	The World's Fastest Indian	The World's Fastest Indian	56656	7.8
Drama,Romance	Pride & Prejudice	Pride & Prejudice	309797	7.8
Drama,Family,Musical	Veer-Zaara	Veer-Zaara	55066	7.8
Drama,Fantasy,Romance	The Curious Case of Benjamin Button	The Curious Case of Benjamin Button	670867	7.8
Action,Comedy,Mystery	Hot Fuzz	Hot Fuzz	519366	7.8
Biography,Documentary	Grizzly Man	Grizzly Man	59333	7.8
Comedy,Drama	Little Miss Sunshine	Little Miss Sunshine	498036	7.8
Adventure,Drama,Fantasy	The Fall	The Fall	114526	7.8
Action,Adventure,Drama	Apocalypto	Apocalypto	321123	7.8
Action,Adventure,Drama	Letters from Iwo Jima	Letters from Iwo Jima	166669	7.8
Biography,Crime,Drama	American Gangster	American Gangster	438322	7.8
Action,Drama	Drive	Drive	668515	7.8
Drama,Mystery,Romance	Atonement	Atonement	288666	7.8
Biography,Crime,Drama	Changeling	Changeling	260430	7.8
Adventure,Fantasy	The Hobbit: An Unexpected Journey	The Hobbit: An Unexpected Journey	846368	7.8
Drama,Music,Romance	Once	Once	119026	7.8
Action,Crime,Thriller	Taken	Taken	616532	7.8
Action,Biography,Drama	The Fighter	The Fighter	378316	7.8
Biography,Crime,Drama	Gangubai Kathiawadi	Gangubai Kathiawadi	58501	7.8
Action,Adventure,Thriller	Skyfall	Skyfall	711765	7.8
Fantasy	The Hobbit: The Desolation of Smaug	The Hobbit: The Desolation of Smaug	681175	7.8
Drama,Mystery,Sci-Fi	Moon	Moon	367546	7.8
Action,Adventure,Biography	Thirteen Lives	Thirteen Lives	61636	7.8
Biography,Drama	The Social Network	The Social Network	726428	7.8
Documentary,News	Food, Inc.	Food, Inc.	51716	7.8
Biography,Crime,Drama	The Irishman	The Irishman	406427	7.8
Biography,Drama,History	Straight Outta Compton	Straight Outta Compton	210013	7.8
Action,Biography,Crime	Captain Phillips	Captain Phillips	475655	7.8
Crime,Drama,Mystery	The Girl with the Dragon Tattoo	The Girl with the Dragon Tattoo	476085	7.8
Biography,Comedy,Drama	The Big Short	The Big Short	450194	7.8
Action,Adventure,Animation	How to Train Your Dragon 2	How to Train Your Dragon 2	349507	7.8
Comedy,Drama,Family	Moonrise Kingdom	Moonrise Kingdom	358811	7.8
Action,Adventure,Sci-Fi	Captain America: The Winter Soldier	Captain America: The Winter Soldier	870535	7.8
Action,Crime,Drama	The Batman	The Batman	708011	7.8
Comedy,Drama,Fantasy	About Time	About Time	366443	7.8
Action,Adventure,Animation	Big Hero 6	Big Hero 6	479482	7.8
Drama,Romance	The Lunchbox	The Lunchbox	58519	7.8
Action,Adventure,Sci-Fi	Star Wars: Episode VII - The Force Awakens	Star Wars: Episode VII - The Force Awakens	950036	7.8
Biography,Documentary,Music	Amy	Amy	53563	7.8
Crime,Drama,Thriller	Nightcrawler	Nightcrawler	573209	7.8
Biography,Comedy,Drama	Pride	Pride	59775	7.8
Animation,Drama,Mystery	Loving Vincent	Loving Vincent	60662	7.8
Drama,Romance	Little Women	Little Women	221166	7.8
Crime,Drama,Mystery	The Hateful Eight	The Hateful Eight	626975	7.8
Action,Sci-Fi	Captain America: Civil War	Captain America: Civil War	816228	7.8
Comedy,Drama	Captain Fantastic	Captain Fantastic	226354	7.8
Drama	Manchester by the Sea	Manchester by the Sea	295348	7.8
Adventure,Comedy,Family	Paddington 2	Paddington 2	85646	7.8
Adventure,Comedy,Drama	Hunt for the Wilderpeople	Hunt for the Wilderpeople	135758	7.8
Biography,Drama,History	Hidden Figures	Hidden Figures	242264	7.8
Action,Drama,History	Dunkirk	Dunkirk	686643	7.8
Horror,Mystery,Thriller	Get Out	Get Out	645132	7.8
Adventure,Animation,Comedy	Isle of Dogs	Isle of Dogs	179510	7.8
Drama	I, Daniel Blake	I, Daniel Blake	62332	7.8
Drama,Romance	Call Me by Your Name	Call Me by Your Name	290874	7.8
Action,Adventure,Comedy	Everything Everywhere All at Once	Everything Everywhere All at Once	459587	7.8
Action,Comedy,Crime	The Gentlemen	The Gentlemen	363613	7.8
Mystery,Thriller	The Lady Vanishes	The Lady Vanishes	54976	7.7
Animation,Family,Fantasy	Fantasia	Fantasia	100223	7.7
Adventure,Drama,Romance	The African Queen	The African Queen	81627	7.7
Drama,Horror,Sci-Fi	Invasion of the Body Snatchers	Invasion of the Body Snatchers	52415	7.7
Action,Adventure,Drama	The Magnificent Seven	The Magnificent Seven	98750	7.7
Action,Drama,History	The Longest Day	The Longest Day	57669	7.7
Action,Adventure,Thriller	Goldfinger	Goldfinger	196346	7.7
Action,Biography,Crime	Bonnie and Clyde	Bonnie and Clyde	116983	7.7
Action,Adventure,War	The Dirty Dozen	The Dirty Dozen	76442	7.7
Action,Crime,Thriller	Dirty Harry	Dirty Harry	162483	7.7
Action,Crime,Drama	The French Connection	The French Connection	128406	7.7
Adventure,Drama,Thriller	Deliverance	Deliverance	114887	7.7
Action,Crime,Drama	Badlands	Badlands	75629	7.7
Biography,Crime,Drama	Serpico	Serpico	128788	7.7
Comedy,Western	Blazing Saddles	Blazing Saddles	145687	7.7
Horror,Thriller	Halloween	Halloween	289874	7.7
Comedy	Airplane!	Airplane!	249810	7.7
Drama	Ordinary People	Ordinary People	54664	7.7
Action,Adventure,Thriller	First Blood	First Blood	263589	7.7
Action,Adventure,Sci-Fi	Star Trek II: The Wrath of Khan	Star Trek II: The Wrath of Khan	125747	7.7
Drama	The Color Purple	The Color Purple	91185	7.7
Adventure,Comedy,Family	The Goonies	The Goonies	286360	7.7
Comedy,Fantasy,Romance	The Purple Rose of Cairo	The Purple Rose of Cairo	53241	7.7
Crime,Drama,Mystery	Blue Velvet	Blue Velvet	207116	7.7
Comedy,Crime,Drama	Down by Law	Down by Law	53506	7.7
Drama,War	Empire of the Sun	Empire of the Sun	130522	7.7
Comedy,Horror	Evil Dead II	Evil Dead II	174617	7.7
Biography,Drama,History	The Last Emperor	The Last Emperor	107641	7.7
Adventure,Animation,Comedy	Who Framed Roger Rabbit	Who Framed Roger Rabbit	208947	7.7
Comedy,Drama,Romance	When Harry Met Sally...	When Harry Met Sally...	229484	7.7
Comedy,Family	Home Alone	Home Alone	606574	7.7
Crime,Drama,Thriller	Miller's Crossing	Miller's Crossing	138633	7.7
Drama	Fried Green Tomatoes	Fried Green Tomatoes	78390	7.7
Comedy,Drama	Night on Earth	Night on Earth	63211	7.7
Drama,Thriller	A Few Good Men	A Few Good Men	274845	7.7
Crime,Drama,Mystery	Glengarry Glen Ross	Glengarry Glen Ross	110974	7.7
Action,Adventure,Drama	The Last of the Mohicans	The Last of the Mohicans	178511	7.7
Biography,Drama,History	Malcolm X	Malcolm X	98548	7.7
Comedy,Drama,Family	The Muppet Christmas Carol	The Muppet Christmas Carol	64338	7.7
Drama	Philadelphia	Philadelphia	249780	7.7
Drama	What's Eating Gilbert Grape	What's Eating Gilbert Grape	245095	7.7
Comedy	Clerks	Clerks	227806	7.7
Adventure,Drama,History	Apollo 13	Apollo 13	304634	7.7
Drama,Romance	Sense and Sensibility	Sense and Sensibility	120605	7.7
Crime,Drama,Mystery	Primal Fear	Primal Fear	233995	7.7
Biography,Crime,Drama	Donnie Brasco	Donnie Brasco	318251	7.7
Drama,Mystery,Thriller	The Game	The Game	411041	7.7
Comedy,Drama,Romance	As Good as It Gets	As Good as It Gets	308575	7.7
Comedy,Drama,Fantasy	Being John Malkovich	Being John Malkovich	344916	7.7
Action,Crime,Drama	Training Day	Training Day	452217	7.7
Action,Thriller	The Boondock Saints	The Boondock Saints	243948	7.7
Comedy,Drama	Happiness	Happiness	72396	7.7
Animation,Comedy,Fantasy	South Park: Bigger, Longer & Uncut	South Park: Bigger, Longer & Uncut	210260	7.7
Adventure,Comedy,Crime	O Brother, Where Art Thou?	O Brother, Where Art Thou?	320954	7.7
Crime,Thriller	Ocean's Eleven	Ocean's Eleven	594279	7.7
Animation,Drama,Fantasy	Waking Life	Waking Life	65697	7.7
Action,Adventure,Drama	The Count of Monte Cristo	The Count of Monte Cristo	143201	7.7
Drama,Music	Billy Elliot	Billy Elliot	138827	7.7
Crime,Drama,Thriller	Road to Perdition	Road to Perdition	276758	7.7
Action,Drama,History	Black Hawk Down	Black Hawk Down	409068	7.7
Comedy,Drama	Adaptation.	Adaptation.	197684	7.7
Comedy,Drama,Romance	Good Bye Lenin!	Good Bye Lenin!	149570	7.7
Biography,Drama,Family	Finding Neverland	Finding Neverland	209259	7.7
Animation,Drama,Family	Coraline	Coraline	244918	7.7
Action,Crime,Drama	Man on Fire	Man on Fire	373328	7.7
Adventure,Family,Fantasy	Harry Potter and the Goblet of Fire	Harry Potter and the Goblet of Fire	650066	7.7
Comedy,Drama	Lost in Translation	Lost in Translation	468934	7.7
Biography,Drama,Music	Ray	Ray	152563	7.7
Drama,Thriller	The Machinist	The Machinist	402565	7.7
Action,Mystery,Thriller	The Bourne Supremacy	The Bourne Supremacy	474864	7.7
Crime,Drama,Thriller	Crash	Crash	443090	7.7
Action,Crime,Drama	3:10 to Yuma	3:10 to Yuma	321772	7.7
Drama,Romance	Brokeback Mountain	Brokeback Mountain	369003	7.7
Adventure,Animation,Comedy	Tangled	Tangled	471891	7.7
Crime,Drama,Thriller	Lucky Number Slevin	Lucky Number Slevin	319700	7.7
Crime,Drama,Mystery	Zodiac	Zodiac	564950	7.7
Drama,Sci-Fi,Thriller	Ex Machina	Ex Machina	564243	7.7
Crime,Drama	This Is England	This Is England	125365	7.7
Drama,Fantasy,Romance	Mr. Nobody	Mr. Nobody	239727	7.7
Comedy,Drama,Romance	Flipped	Flipped	93884	7.7
Animation,Drama,Fantasy	Paprika	Paprika	88375	7.7
Biography,Drama,History	Frost/Nixon	Frost/Nixon	110415	7.7
Drama,War	The Boy in the Striped Pajamas	The Boy in the Striped Pajamas	231369	7.7
Adventure,Family,Fantasy	Harry Potter and the Deathly Hallows: Part 1	Harry Potter and the Deathly Hallows: Part 1	570748	7.7
Comedy,Drama,Romance	500 Days of Summer	(500) Days of Summer	533148	7.7
Biography,Drama,Thriller	Argo	Argo	626457	7.7
Comedy,Drama,Romance	Silver Linings Playbook	Silver Linings Playbook	723693	7.7
Drama,History,Thriller	The Trial of the Chicago 7	The Trial of the Chicago 7	185105	7.7
Comedy	The Hangover	The Hangover	811590	7.7
Biography,Crime,Documentary	Man on Wire	Man on Wire	57462	7.7
Comedy,Drama	The Banshees of Inisherin	The Banshees of Inisherin	214923	7.7
Action,Sci-Fi	X-Men: First Class	X: First Class	706909	7.7
Drama,War	Beasts of No Nation	Beasts of No Nation	84299	7.7
Drama	The Whale	The Whale	158607	7.7
Action,Adventure,Sci-Fi	Star Trek Into Darkness	Star Trek Into Darkness	490167	7.7
Comedy,Drama	Dasvi	Dasvi	55919	7.7
Drama,Sci-Fi,Thriller	Gravity	Gravity	842714	7.7
Action,Adventure,Animation	The Lego Movie	The Lego Movie	372451	7.7
Comedy,Fantasy,Romance	Midnight in Paris	Midnight in Paris	436270	7.7
Drama	Detachment	Detachment	92499	7.7
Adventure,Animation,Comedy	Wreck-It Ralph	Wreck-It Ralph	439544	7.7
Drama	Nebraska	Nebraska	120522	7.7
Drama	Aftersun	Aftersun	66910	7.7
Adventure,Animation,Comedy	Toy Story 4	Toy Story 4	264277	7.7
Comedy,Drama	Birdman or (The Unexpected Virtue of Ignorance)	Birdman or (The Unexpected Virtue of Ignorance)	647536	7.7
Comedy,Drama,Romance	Me and Earl and the Dying Girl	Me and Earl and the Dying Girl	135027	7.7
Drama,Romance	The Fault in Our Stars	The Fault in Our Stars	388726	7.7
Action,Adventure,Comedy	Kingsman: The Secret Service	Kingsman: The Secret Service	690037	7.7
Biography,Drama,Romance	The Theory of Everything	The Theory of Everything	465353	7.7
Action,Adventure,Animation	Kubo and the Two Strings	Kubo and the Two Strings	134240	7.7
Action,Adventure,Thriller	Mission: Impossible - Fallout	Mission: Impossible - Fallout	347674	7.7
Crime,Drama,Mystery	Wind River	Wind River	264221	7.7
Drama,Music	Sound of Metal	Sound of Metal	138196	7.7
Drama	Roma	Roma	164264	7.7
Crime,Mystery,Thriller	The 39 Steps	The 39 Steps	59376	7.6
Adventure,Animation,Family	Snow White and the Seven Dwarfs	Snow White and the Seven Dwarfs	206974	7.6
Comedy,Drama,Romance	Sabrina	Sabrina	67780	7.6
Drama	Rebel Without a Cause	Rebel Without a Cause	94526	7.6
Comedy,Drama,Romance	Breakfast at Tiffany's	Breakfast at Tiffany's	186149	7.6
Crime,Drama,Musical	West Side Story	West Side Story	117816	7.6
Drama,Horror,Mystery	The Birds	The Birds	196998	7.6
Drama,Horror,Thriller	Repulsion	Repulsion	55150	7.6
Adventure,Animation,Comedy	The Jungle Book	The Jungle Book	190961	7.6
Action,Adventure,War	Where Eagles Dare	Where Eagles Dare	60748	7.6
Adventure,Comedy,War	Kelly's Heroes	Kelly's Heroes	51886	7.6
Action,Crime,Thriller	Enter the Dragon	Enter the Dragon	108324	7.6
Drama,Sci-Fi	Close Encounters of the Third Kind	Close Encounters of the Third Kind	209217	7.6
Action,Biography,Crime	Escape from Alcatraz	Escape from Alcatraz	142264	7.6
Crime,Drama,Thriller	Blood Simple	Blood Simple	100572	7.6
Comedy,Crime,Drama	After Hours	After Hours	74533	7.6
Drama,Horror,Sci-Fi	The Fly	The Fly	192094	7.6
Action,Crime,Thriller	Lethal Weapon	Lethal Weapon	267386	7.6
Comedy,Drama	Planes, Trains & Automobiles	Planes, Trains & Automobiles	151130	7.6
Action,Crime,Sci-Fi	RoboCop	RoboCop	268934	7.6
Drama,Romance	Dangerous Liaisons	Dangerous Liaisons	72937	7.6
Comedy,Crime	The Naked Gun: From the Files of Police Squad!	The Naked Gun: From the Files of Police Squad!	176639	7.6
Adventure,Animation,Family	The Little Mermaid	The Little Mermaid	279122	7.6
Crime,Drama	The Godfather Part III	The Godfather Part III	409363	7.6
Comedy,Drama,Thriller	Barton Fink	Barton Fink	125725	7.6
Comedy,Crime	My Cousin Vinny	My Cousin Vinny	133184	7.6
Comedy	Dazed and Confused	Dazed and Confused	191807	7.6
Action,Crime,Drama	Falling Down	Falling Down	197890	7.6
Drama,Romance	The Bridges of Madison County	The Bridges of Madison County	85355	7.6
Action,Adventure,Thriller	Die Hard with a Vengeance	Die Hard with a Vengeance	397105	7.6
Mystery,Thriller	Lost Highway	Lost Highway	147832	7.6
Biography,Drama,Music	Shine	Shine	55463	7.6
Action,Adventure,Drama	Star Trek: First Contact	Star Trek: First Contact	129165	7.6
Fantasy,Mystery,Sci-Fi	Dark City	Dark City	205596	7.6
Action,Adventure,Sci-Fi	The Fifth Element	The Fifth Element	487919	7.6
Adventure,Animation,Comedy	Mulan	Mulan	301144	7.6
Drama,History,War	The Thin Red Line	The Thin Red Line	193520	7.6
Action,Adventure,Fantasy	Star Wars: Episode III - Revenge of the Sith	Star Wars: Episode III - Revenge of the Sith	815285	7.6
Comedy,Drama,Romance	Rushmore	Rushmore	191800	7.6
Crime,Drama,Horror	American Psycho	American Psycho	661828	7.6
Comedy	Office Space	Office Space	277092	7.6
Biography,Drama,Sport	The Hurricane	The Hurricane	99874	7.6
Action,Crime,Mystery	Minority Report	Minority Report	567098	7.6
Crime,Drama,Thriller	Traffic	Traffic	213935	7.6
Drama,Musical,Romance	Moulin Rouge!	Moulin Rouge!	292072	7.6
Horror,Mystery,Thriller	The Others	The Others	378139	7.6
Adventure,Family,Fantasy	Harry Potter and the Sorcerer's Stone	Harry Potter and the Sorcerer's Stone	813948	7.6
Comedy,Drama	The Royal Tenenbaums	The Royal Tenenbaums	303037	7.6
Drama	I Am Sam	I Am Sam	152702	7.6
Drama,Sci-Fi,Thriller	The Butterfly Effect	The Butterfly Effect	503718	7.6
Drama	25th Hour	25th Hour	181957	7.6
Comedy,Drama,Romance	Love Actually	Love Actually	504258	7.6
Crime,Drama,Thriller	21 Grams	21 Grams	241547	7.6
Comedy,Drama	The Station Agent	The Station Agent	71940	7.6
Drama	Mysterious Skin	Mysterious Skin	73028	7.6
Horror,Mystery,Thriller	Saw	Saw	437194	7.6
Crime,Drama	Lord of War	Lord of War	327482	7.6
Action,Drama,Mystery	Watchmen	Watchmen	564640	7.6
Drama,Romance,Thriller	Match Point	Match Point	222946	7.6
Action,Drama	300	300	839430	7.6
Action,Adventure,Family	Harry Potter and the Half-Blood Prince	Harry Potter and the Half-Blood Prince	567086	7.6
Crime,Drama,Thriller	Dead Man's Shoes	Dead Man's Shoes	55890	7.6
Drama	The Kite Runner	The Kite Runner	81406	7.6
Biography,Drama,Music	Control	Control	67103	7.6
Action,Adventure,Animation	Kung Fu Panda	Kung Fu Panda	491787	7.6
Comedy,Drama	Volver	Volver	104908	7.6
Crime,Drama,Mystery	Gone Baby Gone	Gone Baby Gone	281141	7.6
Crime,Drama,Mystery	Inside Man	Inside Man	385181	7.6
Biography,Drama,History	The Last King of Scotland	The Last King of Scotland	191260	7.6
Biography,Crime,Drama	Freedom Writers	Freedom Writers	82217	7.6
Action,Drama,History	United 93	United 93	108635	7.6
Adventure,Family,Fantasy	Stardust	Stardust	278026	7.6
Crime,Drama,Thriller	Eastern Promises	Eastern Promises	251781	7.6
Drama	Seven Pounds	Seven Pounds	309119	7.6
Comedy,Documentary,War	Religulous	Religulous	59755	7.6
Comedy	Superbad	Superbad	603091	7.6
Biography,Drama,Sport	The Blind Side	The Blind Side	346335	7.6
Drama,Romance	The Reader	The Reader	252316	7.6
Action,Adventure,Mystery	Sherlock Holmes	Sherlock Holmes	650199	7.6
Documentary,Drama	The Social Dilemma	The Social Dilemma	86277	7.6
Action,Comedy,Horror	Zombieland	Zombieland	597815	7.6
Biography,Drama,Sport	Moneyball	Moneyball	442365	7.6
Action,Comedy,Crime	Kick-Ass	Kick-Ass	577026	7.6
Comedy,Drama,Romance	50/50	50/50	336711	7.6
Action,Drama,Sci-Fi	Rise of the Planet of the Apes	Rise of the Planet of the Apes	542100	7.6
Adventure,Animation,Comedy	Despicable Me	Despicable Me	563236	7.6
